title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
Add content to peer-review-guide about writing interfaces + wrappers for libraries in other languages,2022-12-31 15:51:38,open,,NickleDave,Charm City,contributor,software-peer-review,issues
MOVE https://www.pyopensci.org/peer-review-guide/software-peer-review-guide/reviewer-guide.html,2022-12-21 20:58:23,closed,,lwasser,United States,staff,software-peer-review,issues
Add zenodo file for release publication,2022-12-13 21:33:57,closed,,lwasser,United States,staff,software-peer-review,issues
FIX: Update and cleanup the peer review section of our guide,2022-11-29 23:55:47,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,issues
ADD: add sitemap to build for google search support,2022-11-23 22:10:13,closed,,lwasser,United States,staff,software-peer-review,issues
"FIX: Update the ""intro"" section of the peer review guide",2022-11-22 19:24:47,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,issues
Add sphinx sitemap,2022-11-05 11:47:50,closed,,lwasser,United States,staff,software-peer-review,issues
FIX: readme actions badge,2022-11-03 21:52:32,closed,,lwasser,United States,staff,software-peer-review,issues
README file - badge not rendering,2022-11-03 21:48:02,closed,help wanted,lwasser,United States,staff,software-peer-review,issues
"FIX/INFRA: Nov 2022 fix landing page, fix links and cleanup CI ✅ ",2022-11-03 21:30:09,closed,,lwasser,United States,staff,software-peer-review,issues
Setup redirect extension in all of our guides,2022-11-03 19:08:33,closed,,lwasser,United States,staff,software-peer-review,issues
Fix 'contributing-guide' -> 'peer-review-guide' in README links,2022-11-02 21:28:23,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
Fix link in card 'Are you a package author',2022-11-02 21:06:46,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
Fix link in card 'Are you a package author',2022-11-02 21:04:38,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
"Incorrect link in ""Are you a package author / maintainer?"" card on index.md?",2022-10-28 16:09:32,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
Editor updates,2022-10-25 13:48:25,closed,,lwasser,United States,staff,software-peer-review,issues
INFRA: fix build to check correct dir,2022-10-25 11:11:11,closed,,lwasser,United States,staff,software-peer-review,issues
Link checker ignoring my regex (ruby),2022-10-25 11:08:55,closed,,lwasser,United States,staff,software-peer-review,issues
content to add to author guide... ,2022-10-24 18:37:06,closed,,lwasser,United States,staff,software-peer-review,issues
RENAME REPO: peer-review-guide,2022-10-24 15:02:03,closed,,lwasser,United States,staff,software-peer-review,issues
DO NOT REVIEW - this PR will eventually be closed CONTENT: start at authoring rewrite,2022-10-21 19:27:07,closed,,lwasser,United States,staff,software-peer-review,issues
CONTENT: revert to old authoring content,2022-10-21 19:25:12,closed,,lwasser,United States,staff,software-peer-review,issues
:sparkles: INFRA: move to sphinx book from j book (#127),2022-10-21 19:14:29,closed,,lwasser,United States,staff,software-peer-review,issues
INFRA: convert to sphinx book,2022-10-21 18:29:56,closed,,lwasser,United States,staff,software-peer-review,issues
CONTENT: update to EiC and editor role pages,2022-10-21 11:35:39,closed,,lwasser,United States,staff,software-peer-review,issues
CONTENT: reorg of authoring section,2022-10-21 11:32:21,closed,,lwasser,United States,staff,software-peer-review,issues
Fixed typos and added suggestions to the text,2022-10-14 20:48:48,closed,great-first-pr :sparkles:,arianesasso,"Berlin, Germany",contributor,software-peer-review,issues
CI: add link checker,2022-10-12 17:05:41,closed,,lwasser,United States,staff,software-peer-review,issues
CONTENT: editor guide update w responsibilities,2022-10-12 16:47:35,closed,,lwasser,United States,staff,software-peer-review,issues
Editor expectations,2022-10-12 15:14:22,closed,,lwasser,United States,staff,software-peer-review,issues
Quick fix: Filter artifact redirect workflow,2022-10-07 15:57:55,closed,,kysolvik,,contributor,software-peer-review,issues
Document website build,2022-10-07 15:45:20,closed,,kysolvik,,contributor,software-peer-review,issues
CI Tweaks,2022-10-05 23:16:49,closed,,kysolvik,,contributor,software-peer-review,issues
CONTENT: updated badges for versioning and intro page cleanup,2022-09-28 23:23:59,closed,,lwasser,United States,staff,software-peer-review,issues
Make sure the review spreadsheet is filled out for every review,2022-09-28 15:11:12,closed,,lwasser,United States,staff,software-peer-review,issues
GitHub ci build,2022-09-28 03:51:02,closed,,kysolvik,,contributor,software-peer-review,issues
CONTENT: Update policies for peer review,2022-09-27 22:16:18,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,issues
CONTENT: onboarding of editors,2022-09-26 22:58:52,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,issues
CONTENT: EIC guide updates,2022-09-26 17:04:44,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,issues
CONTENT: remove CU email,2022-09-22 20:23:34,closed,,lwasser,United States,staff,software-peer-review,issues
CI: add link checker to build,2022-09-21 21:57:17,closed,"help wanted, infrastructure",lwasser,United States,staff,software-peer-review,issues
Not sure GA is tracking the contributing guide,2022-09-21 15:07:22,closed,bug,lwasser,United States,staff,software-peer-review,issues
Author guide cleanup,2022-09-20 17:00:29,closed,enhancement,lwasser,United States,staff,software-peer-review,issues
New CI Build for Jupyter Book - Update GitHub actions,2022-09-19 23:27:04,closed,help wanted,lwasser,United States,staff,software-peer-review,issues
ORG: unnest peer review subsections,2022-09-19 23:24:45,closed,enhancement,lwasser,United States,staff,software-peer-review,issues
Reorganize to add a clear community section?,2022-09-08 22:09:13,closed,enhancement,lwasser,United States,staff,software-peer-review,issues
find / add instructions for reveiwers to add themselves to the contributor list on the website ,2022-09-08 21:12:25,closed,,lwasser,United States,staff,software-peer-review,issues
TImeline for author response and expectations for peer review,2022-09-06 15:57:23,closed,,lwasser,United States,staff,software-peer-review,issues
Adding links in author-guide.md,2022-02-10 10:31:52,closed,,sumit-158,India,contributor,software-peer-review,issues
"Author guide - when is a package ""good enough"" for review",2021-10-19 17:39:25,open,,lwasser,United States,staff,software-peer-review,issues
remove reference to a bot in editors-guide.md,2021-09-18 01:26:01,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
remove reference to a bot in editors-guide.md,2021-09-18 01:21:03,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
Contributing guide and guidelines for packages,2021-09-15 20:38:57,closed,,lwasser,United States,staff,software-peer-review,issues
Reviews for already accepted to JOSS tools,2021-07-16 02:20:04,closed,,lwasser,United States,staff,software-peer-review,issues
Add GitHub Actions and CircleCI for CI options,2021-06-15 20:18:40,closed,,willingc,San Diego,contributor,software-peer-review,issues
A few more minor fixes,2021-06-03 21:57:14,closed,,lwasser,United States,staff,software-peer-review,issues
Guide updates master vs main branch in the text,2021-06-03 17:19:22,closed,,lwasser,United States,staff,software-peer-review,issues
cleanup of guide part ii,2021-05-26 01:09:02,closed,,lwasser,United States,staff,software-peer-review,issues
fix links,2021-05-22 01:14:34,closed,,lwasser,United States,staff,software-peer-review,issues
Fix Broken Links in contributor guide,2021-05-22 01:01:41,closed,help wanted,lwasser,United States,staff,software-peer-review,issues
Fix coi,2021-05-21 21:59:41,closed,,lwasser,United States,staff,software-peer-review,issues
Fix coi,2021-05-21 21:32:56,closed,,lwasser,United States,staff,software-peer-review,issues
fix coi link,2021-05-21 17:38:42,closed,,lwasser,United States,staff,software-peer-review,issues
Add Editor guide to guide book,2021-05-21 16:31:33,closed,,lwasser,United States,staff,software-peer-review,issues
Fix urls in various places throughout the contributing guide,2021-02-08 16:21:15,closed,,gawbul,Earth,contributor,software-peer-review,issues
Update templates.md,2020-10-09 00:55:27,closed,,choldgraf,California,contributor,software-peer-review,issues
editor approval template specifically mentions pyrolite,2020-10-08 15:29:56,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
Discuss possible collaborations / integrations with Pangeo,2020-09-24 16:07:14,closed,,rabernat,New York City,contributor,software-peer-review,issues
add link to COI on reviewers guide?,2020-07-25 15:15:21,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
broken conflict of interest link on guide for editors,2020-07-25 15:13:23,closed,help wanted,NickleDave,Charm City,contributor,software-peer-review,issues
change 'CRAN' to PyPI in guide for editors?,2020-07-25 15:09:51,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
"broken links because ""contributing-guide"" is missing",2020-07-16 03:22:49,closed,,NickleDave,Charm City,contributor,software-peer-review,issues
Add: Editor note for JOSS submission step to editor checks post review / next steps,2020-06-10 16:01:14,open,help wanted,lwasser,United States,staff,software-peer-review,issues
How do we track packages that lose maintainers?,2020-06-08 15:01:44,closed,,lwasser,United States,staff,software-peer-review,issues
Update JOSS instructions for editors,2020-06-08 14:53:47,closed,,lwasser,United States,staff,software-peer-review,issues
minor document updates and adding repository buttons,2020-06-06 00:12:22,closed,,choldgraf,California,contributor,software-peer-review,issues
updates to the editor template,2020-06-04 15:46:29,closed,,lwasser,United States,staff,software-peer-review,issues
Add suggestion about python versions support,2020-05-25 21:35:18,closed,,xmnlab,Earth,contributor,software-peer-review,issues
Fix a collaboration label and Improve a collaboration note,2020-05-22 22:33:20,closed,,xmnlab,Earth,contributor,software-peer-review,issues
Jupyter book build fail - github actions (probably a GH issue not us),2020-05-22 21:46:34,closed,,lwasser,United States,staff,software-peer-review,issues
Clean up jenny's editor PR,2020-05-22 21:36:52,closed,,lwasser,United States,staff,software-peer-review,issues
test at fixing url's so we use dashes everywhere!!,2020-05-22 01:30:47,closed,,lwasser,United States,staff,software-peer-review,issues
authoring/tools-for-developers: Fix link inside a note ,2020-05-22 01:10:17,closed,,xmnlab,Earth,contributor,software-peer-review,issues
Add Get Started Checklist to Editor Page,2020-05-21 19:28:24,closed,,jlpalomino,,contributor,software-peer-review,issues
add examples of pyOpenSci packages in process/aims_scope.html under each category,2020-05-21 19:12:37,closed,,cosmicBboy,"Atlanta, GA, US",contributor,software-peer-review,issues
add direct links to create relevant issue on submissions/author_guide.html,2020-05-21 19:08:58,closed,"enhancement, help wanted, good first issue",cosmicBboy,"Atlanta, GA, US",contributor,software-peer-review,issues
Guide for Reviewers: Add a section for those who are new - what are the requirements,2020-05-21 18:12:59,closed,help wanted,lwasser,United States,staff,software-peer-review,issues
small updates POS reviews rather than RO,2020-05-21 18:07:34,closed,,lwasser,United States,staff,software-peer-review,issues
Guide for Reviewers page: Update Pyopensci example reviews,2020-05-21 17:58:56,closed,,lwasser,United States,staff,software-peer-review,issues
Note about authoring/collaboration,2020-05-21 17:53:36,closed,,xmnlab,Earth,contributor,software-peer-review,issues
"Add a ""new reviewers"" section to the review page",2020-05-21 17:52:58,closed,help wanted,lwasser,United States,staff,software-peer-review,issues
Replace `(attributions=)` by `(attributions)=` in authoring/collaboration.html ,2020-05-21 17:44:38,closed,,xmnlab,Earth,contributor,software-peer-review,issues
Add doc about git pre commit hook,2020-05-09 22:46:17,closed,,xmnlab,Earth,contributor,software-peer-review,issues
Split the authors guide into *requirements* and then guidelines/info,2020-05-06 00:21:02,closed,,choldgraf,California,contributor,software-peer-review,issues
Docs update,2020-05-06 00:15:00,closed,,choldgraf,California,contributor,software-peer-review,issues
Consider adding the guidebook to the top-level nav,2020-05-05 23:11:33,closed,,choldgraf,California,contributor,software-peer-review,issues
"Rename this repository to ""guide""?",2020-05-05 23:08:38,closed,,choldgraf,California,contributor,software-peer-review,issues
Missing links for badge table example in packaging guide,2020-05-05 06:08:55,closed,,pmeier,Germany,contributor,software-peer-review,issues
reorganizing our content,2020-04-30 21:35:06,closed,,choldgraf,California,contributor,software-peer-review,issues
adding an edit url and GA,2020-04-30 20:50:50,closed,,choldgraf,California,contributor,software-peer-review,issues
Update to new version of Jupyter Book,2020-04-30 19:07:06,closed,,choldgraf,California,contributor,software-peer-review,issues
Add language about pyopensci's stance on volunteer time,2020-04-30 18:05:39,closed,,lwasser,United States,staff,software-peer-review,issues
Consider Restructuring Docs into separate chapters,2020-04-30 17:54:11,closed,,lwasser,United States,staff,software-peer-review,issues
Updates to the review template ,2020-04-30 17:52:01,closed,,lwasser,United States,staff,software-peer-review,issues
Add a get started page for editors,2020-04-30 17:34:50,closed,,lwasser,United States,staff,software-peer-review,issues
Update Jupyter Book ,2020-04-30 17:31:40,closed,,lwasser,United States,staff,software-peer-review,issues
issues to address,2020-04-08 16:29:02,closed,,lwasser,United States,staff,software-peer-review,issues
Update pyOpenSci badge details in template.md,2020-02-07 16:34:13,closed,,jlpalomino,,contributor,software-peer-review,issues
repostatus badge,2019-12-12 01:14:19,closed,,megies,,contributor,software-peer-review,issues
Modify the submission template to ask a question about upstreaming the code,2019-11-14 18:20:10,closed,,choldgraf,California,contributor,software-peer-review,issues
remove locked tmp gemfile,2019-09-30 23:00:31,closed,,lwasser,United States,staff,software-peer-review,issues
Do we need to have a _data file for the TOC?,2019-09-30 21:39:56,closed,,lwasser,United States,staff,software-peer-review,issues
security alert! rubyzip ?? not sure if this is of concern but it just popped up!,2019-09-30 21:37:55,closed,,lwasser,United States,staff,software-peer-review,issues
upgrading the book,2019-09-30 20:10:58,closed,,choldgraf,California,contributor,software-peer-review,issues
updating circle config,2019-09-04 00:48:36,closed,,choldgraf,California,contributor,software-peer-review,issues
Remove reference to DESCRIPTION,2019-09-03 18:44:55,closed,,mbjoseph,"Denver, CO",contributor,software-peer-review,issues
rOpenSci carry-over: reference to DESCRIPTION,2019-09-03 18:41:18,closed,,mbjoseph,"Denver, CO",contributor,software-peer-review,issues
Specifically requires a markdown README,2019-07-10 23:43:32,closed,,kysolvik,,contributor,software-peer-review,issues
A few edits to the reviewer template,2019-06-20 21:06:06,closed,,lwasser,United States,staff,software-peer-review,issues
Add specific readme requirements to review template,2019-06-04 22:37:40,closed,,lwasser,United States,staff,software-peer-review,issues
Merge pull request #26 from pyOpenSci/editor-review,2019-06-04 22:33:24,closed,,lwasser,United States,staff,software-peer-review,issues
dev_guide isn't a great user friendly name ,2019-06-03 15:36:57,closed,"enhancement, help wanted",lwasser,United States,staff,software-peer-review,issues
Update Editor Template -- joss comes after tech requirements,2019-06-03 15:14:44,closed,,lwasser,United States,staff,software-peer-review,issues
Updating from master,2019-06-03 15:12:40,closed,,lwasser,United States,staff,software-peer-review,issues
minor typo,2019-06-02 20:16:27,closed,,cosmicBboy,"Atlanta, GA, US",contributor,software-peer-review,issues
Add clear requirement for installation instructions in README,2019-05-18 22:47:22,closed,,kysolvik,,contributor,software-peer-review,issues
removing build folder to force updates,2019-05-14 15:57:31,closed,,choldgraf,California,contributor,software-peer-review,issues
adding all files in the build,2019-05-02 22:44:07,closed,,choldgraf,California,contributor,software-peer-review,issues
don't run test,2019-05-02 22:27:45,closed,,choldgraf,California,contributor,software-peer-review,issues
updating jupyter book,2019-05-02 22:15:00,closed,,choldgraf,California,contributor,software-peer-review,issues
Add installation instructions to the requirement for the pre-submission guideline,2019-05-02 20:20:40,closed,,choldgraf,California,contributor,software-peer-review,issues
Suggest that reviewers create issues instead of adding all text in the review?,2019-05-02 20:15:57,closed,help wanted,choldgraf,California,contributor,software-peer-review,issues
CI not building book properly,2019-05-02 18:24:35,closed,,kysolvik,,contributor,software-peer-review,issues
CI setup & Do we need CI for this website build?,2019-05-02 18:22:16,closed,,lwasser,United States,staff,software-peer-review,issues
Updating a link that's relative that should be abs,2019-04-30 16:37:42,closed,,choldgraf,California,contributor,software-peer-review,issues
A sample email for contributors to use to ask for participation,2019-04-10 14:59:45,closed,,choldgraf,California,contributor,software-peer-review,issues
Editor Review content edits,2019-04-09 16:14:30,closed,,lwasser,United States,staff,software-peer-review,issues
Updates to maintenance guide plus link fixes,2019-02-25 22:02:25,closed,,kysolvik,,contributor,software-peer-review,issues
Fixed links and added a couple more,2019-02-20 21:58:13,closed,,kysolvik,,contributor,software-peer-review,issues
Updated links and removed some ropensci stuff,2019-02-20 21:33:19,closed,,kysolvik,,contributor,software-peer-review,issues
Suggestions for Python development glossary,2019-02-20 19:36:28,closed,,kysolvik,,contributor,software-peer-review,issues
Added good/better/best recommendations to packaging guide,2019-02-20 15:10:32,closed,,kysolvik,,contributor,software-peer-review,issues
Updates to scope and highlighting COC,2019-02-01 21:30:26,closed,,kysolvik,,contributor,software-peer-review,issues
Merged search functionality from jupyter/jupyter-book,2019-01-30 21:30:50,closed,,kysolvik,,contributor,software-peer-review,issues
Enabled search and added a preface/intro,2019-01-30 17:29:53,closed,,kysolvik,,contributor,software-peer-review,issues
Added a disclaimer to the intro page,2019-01-25 23:19:49,closed,,kysolvik,,contributor,software-peer-review,issues
Added Initial content,2019-01-25 23:08:49,closed,,kysolvik,,contributor,software-peer-review,issues
Adding jupyter book,2019-01-15 16:54:50,closed,,choldgraf,California,contributor,software-peer-review,issues
Small fix for the text in editors-guide.md,2023-11-30 23:30:24,closed,,xmnlab,Earth,contributor,software-peer-review,pulls
Fix: add favicon and add blocks to author guide,2023-11-29 22:35:54,closed,,lwasser,United States,staff,software-peer-review,pulls
"Use long form command-line argument for ""self-documentation""",2023-11-28 19:04:41,closed,,nutjob4life,,contributor,software-peer-review,pulls
Fix: update editor steps to include reviewer info & update checklist,2023-11-09 16:19:53,closed,reviews-welcome,lwasser,United States,staff,software-peer-review,pulls
Fix: update archive package text,2023-10-26 23:12:26,closed,"enhancement, reviews-welcome",lwasser,United States,staff,software-peer-review,pulls
Fix: a few broken urls,2023-10-23 18:40:44,closed,,lwasser,United States,staff,software-peer-review,pulls
docs: Fix reviewer guide link in request template,2023-10-05 18:25:18,closed,,Batalex,,contributor,software-peer-review,pulls
Add: more specific community partners page with FAQ,2023-09-18 21:55:49,closed,,lwasser,United States,staff,software-peer-review,pulls
editor checklist fixup,2023-09-06 17:40:00,closed,,ucodery,,contributor,software-peer-review,pulls
Add: new page on review triage team,2023-08-22 23:15:48,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix: remove language around adding package and contribs to website,2023-07-27 18:13:00,closed,,lwasser,United States,staff,software-peer-review,pulls
Minor edits to the Author guide,2023-07-15 20:36:35,closed,,g-patlewicz,,contributor,software-peer-review,pulls
Fixed spelling error on the Contributing page,2023-07-15 20:06:38,closed,,g-patlewicz,,contributor,software-peer-review,pulls
A few minor edits on the Software review process page,2023-07-15 19:55:36,closed,,g-patlewicz,,contributor,software-peer-review,pulls
Minor changes to the Package scope page,2023-07-15 19:38:38,closed,,g-patlewicz,,contributor,software-peer-review,pulls
Minor text revisions and corrections to the Benefits page,2023-07-15 18:06:32,closed,,g-patlewicz,,contributor,software-peer-review,pulls
Making typo and grammar corrections to the Our goals page within Scie…,2023-07-15 17:34:41,closed,,g-patlewicz,,contributor,software-peer-review,pulls
Updating the introduction page in the software review guide to make some typo changes,2023-07-15 16:29:10,closed,,g-patlewicz,,contributor,software-peer-review,pulls
Update intro.md,2023-07-15 16:16:54,closed,,yang-ruoxi,,contributor,software-peer-review,pulls
Feat: add text associated with astropy partnership,2023-07-05 17:21:44,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,pulls
Update: initial review survey ,2023-06-27 17:06:43,closed,,lwasser,United States,staff,software-peer-review,pulls
A few points of clarification wrapping up review,2023-06-20 18:15:05,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix GitHub icon link,2023-05-26 09:26:18,closed,,dstansby,"London, UK",contributor,software-peer-review,pulls
Remove implementation suggestions from checks,2023-05-26 09:10:48,closed,,dstansby,"London, UK",contributor,software-peer-review,pulls
Fix links in editor checks,2023-05-26 09:04:52,closed,,dstansby,"London, UK",contributor,software-peer-review,pulls
Fix HTML-Proofer failure for 2i2c documentation,2023-05-26 07:13:44,closed,,cmarmo,,contributor,software-peer-review,pulls
"Fix: Remove redundant ""Review guide"" section",2023-04-22 21:20:41,closed,,ForgottenProgramme,"Berlin, Germany",contributor,software-peer-review,pulls
Fix: update logo and add contributing link to guide,2023-04-18 16:56:10,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix scope link,2023-03-27 20:45:03,closed,,astrojuanlu,Spain,contributor,software-peer-review,pulls
Update documentation and template for reviewers about tests,2023-03-20 22:33:45,closed,,cmarmo,,contributor,software-peer-review,pulls
Add warning on how to contact reviewers consistently,2023-03-18 12:17:52,closed,,Batalex,,contributor,software-peer-review,pulls
Fix: Remove GA and add Matomo analytics,2023-03-06 17:29:43,closed,,lwasser,United States,staff,software-peer-review,pulls
"Add info on GitHub permissions, fix #195",2023-02-27 01:46:48,closed,,NickleDave,Charm City,contributor,software-peer-review,pulls
Add: links to diversity in our policy around assigning editors / reviewers ,2023-02-22 22:29:44,closed,,lwasser,United States,staff,software-peer-review,pulls
Tweak wording of admonition in package-scope.md,2023-02-22 02:36:08,closed,,NickleDave,Charm City,contributor,software-peer-review,pulls
Add: telemetry policy to scope page,2023-02-21 19:18:28,closed,,lwasser,United States,staff,software-peer-review,pulls
test,2023-02-21 19:15:09,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix: badge link,2023-02-16 11:54:55,closed,,sumit-158,India,contributor,software-peer-review,pulls
One last zenodo update,2023-02-14 22:10:03,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix: all contributors json,2023-02-14 21:54:17,closed,,lwasser,United States,staff,software-peer-review,pulls
Add: all contributors to zenodo file,2023-02-14 21:28:40,closed,,lwasser,United States,staff,software-peer-review,pulls
fix: Fix broken links in editor initial response,2023-02-02 18:20:14,closed,,Batalex,,contributor,software-peer-review,pulls
Add partners and scope to grid,2023-02-01 22:30:32,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix: Update scope document and also fix a few sphinx bugs,2023-01-31 23:37:49,closed,reviews-welcome,lwasser,United States,staff,software-peer-review,pulls
Update: guide to use sphinx data theme,2023-01-31 19:41:19,closed,,lwasser,United States,staff,software-peer-review,pulls
Add: precommit config and clean up ALL files to repo,2023-01-24 00:18:15,closed,,lwasser,United States,staff,software-peer-review,pulls
Add pangeo community collab to peer review guide (and precommit!),2023-01-23 16:41:55,closed,enhancement,lwasser,United States,staff,software-peer-review,pulls
Reorg guide to have shorter expressive urls and add pangeo,2023-01-13 00:15:50,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix: restucture EIC checks to align with doc section in packaging guide,2023-01-11 16:34:29,closed,,lwasser,United States,staff,software-peer-review,pulls
Add zenodo file for release publication,2022-12-13 21:33:57,closed,,lwasser,United States,staff,software-peer-review,pulls
FIX: Update and cleanup the peer review section of our guide,2022-11-29 23:55:47,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,pulls
ADD: add sitemap to build for google search support,2022-11-23 22:10:13,closed,,lwasser,United States,staff,software-peer-review,pulls
"FIX: Update the ""intro"" section of the peer review guide",2022-11-22 19:24:47,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,pulls
FIX: readme actions badge,2022-11-03 21:52:32,closed,,lwasser,United States,staff,software-peer-review,pulls
"FIX/INFRA: Nov 2022 fix landing page, fix links and cleanup CI ✅ ",2022-11-03 21:30:09,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix 'contributing-guide' -> 'peer-review-guide' in README links,2022-11-02 21:28:23,closed,,NickleDave,Charm City,contributor,software-peer-review,pulls
Fix link in card 'Are you a package author',2022-11-02 21:06:46,closed,,NickleDave,Charm City,contributor,software-peer-review,pulls
Fix link in card 'Are you a package author',2022-11-02 21:04:38,closed,,NickleDave,Charm City,contributor,software-peer-review,pulls
Editor updates,2022-10-25 13:48:25,closed,,lwasser,United States,staff,software-peer-review,pulls
INFRA: fix build to check correct dir,2022-10-25 11:11:11,closed,,lwasser,United States,staff,software-peer-review,pulls
DO NOT REVIEW - this PR will eventually be closed CONTENT: start at authoring rewrite,2022-10-21 19:27:07,closed,,lwasser,United States,staff,software-peer-review,pulls
CONTENT: revert to old authoring content,2022-10-21 19:25:12,closed,,lwasser,United States,staff,software-peer-review,pulls
:sparkles: INFRA: move to sphinx book from j book (#127),2022-10-21 19:14:29,closed,,lwasser,United States,staff,software-peer-review,pulls
INFRA: convert to sphinx book,2022-10-21 18:29:56,closed,,lwasser,United States,staff,software-peer-review,pulls
CONTENT: update to EiC and editor role pages,2022-10-21 11:35:39,closed,,lwasser,United States,staff,software-peer-review,pulls
CONTENT: reorg of authoring section,2022-10-21 11:32:21,closed,,lwasser,United States,staff,software-peer-review,pulls
Fixed typos and added suggestions to the text,2022-10-14 20:48:48,closed,great-first-pr :sparkles:,arianesasso,"Berlin, Germany",contributor,software-peer-review,pulls
CI: add link checker,2022-10-12 17:05:41,closed,,lwasser,United States,staff,software-peer-review,pulls
CONTENT: editor guide update w responsibilities,2022-10-12 16:47:35,closed,,lwasser,United States,staff,software-peer-review,pulls
Quick fix: Filter artifact redirect workflow,2022-10-07 15:57:55,closed,,kysolvik,,contributor,software-peer-review,pulls
Document website build,2022-10-07 15:45:19,closed,,kysolvik,,contributor,software-peer-review,pulls
CI Tweaks,2022-10-05 23:16:49,closed,,kysolvik,,contributor,software-peer-review,pulls
CONTENT: updated badges for versioning and intro page cleanup,2022-09-28 23:23:59,closed,,lwasser,United States,staff,software-peer-review,pulls
GitHub ci build,2022-09-28 03:51:02,closed,,kysolvik,,contributor,software-peer-review,pulls
CONTENT: Update policies for peer review,2022-09-27 22:16:18,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,pulls
CONTENT: onboarding of editors,2022-09-26 22:58:52,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,pulls
CONTENT: EIC guide updates,2022-09-26 17:04:44,closed,"reviews-welcome, content-update",lwasser,United States,staff,software-peer-review,pulls
CONTENT: remove CU email,2022-09-22 20:23:34,closed,,lwasser,United States,staff,software-peer-review,pulls
CI: add link checker to build,2022-09-21 21:57:17,closed,"help wanted, infrastructure",lwasser,United States,staff,software-peer-review,pulls
Author guide cleanup,2022-09-20 17:00:29,closed,enhancement,lwasser,United States,staff,software-peer-review,pulls
ORG: unnest peer review subsections,2022-09-19 23:24:45,closed,enhancement,lwasser,United States,staff,software-peer-review,pulls
Adding links in author-guide.md,2022-02-10 10:31:52,closed,,sumit-158,India,contributor,software-peer-review,pulls
remove reference to a bot in editors-guide.md,2021-09-18 01:26:01,closed,,NickleDave,Charm City,contributor,software-peer-review,pulls
remove reference to a bot in editors-guide.md,2021-09-18 01:21:03,closed,,NickleDave,Charm City,contributor,software-peer-review,pulls
Add GitHub Actions and CircleCI for CI options,2021-06-15 20:18:40,closed,,willingc,San Diego,contributor,software-peer-review,pulls
A few more minor fixes,2021-06-03 21:57:14,closed,,lwasser,United States,staff,software-peer-review,pulls
Guide updates master vs main branch in the text,2021-06-03 17:19:22,closed,,lwasser,United States,staff,software-peer-review,pulls
cleanup of guide part ii,2021-05-26 01:09:02,closed,,lwasser,United States,staff,software-peer-review,pulls
fix links,2021-05-22 01:14:34,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix coi,2021-05-21 21:59:41,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix coi,2021-05-21 21:32:56,closed,,lwasser,United States,staff,software-peer-review,pulls
fix coi link,2021-05-21 17:38:42,closed,,lwasser,United States,staff,software-peer-review,pulls
Fix urls in various places throughout the contributing guide,2021-02-08 16:21:15,closed,,gawbul,Earth,contributor,software-peer-review,pulls
Update templates.md,2020-10-09 00:55:27,closed,,choldgraf,California,contributor,software-peer-review,pulls
minor document updates and adding repository buttons,2020-06-06 00:12:22,closed,,choldgraf,California,contributor,software-peer-review,pulls
updates to the editor template,2020-06-04 15:46:29,closed,,lwasser,United States,staff,software-peer-review,pulls
Add suggestion about python versions support,2020-05-25 21:35:18,closed,,xmnlab,Earth,contributor,software-peer-review,pulls
Fix a collaboration label and Improve a collaboration note,2020-05-22 22:33:20,closed,,xmnlab,Earth,contributor,software-peer-review,pulls
Clean up jenny's editor PR,2020-05-22 21:36:52,closed,,lwasser,United States,staff,software-peer-review,pulls
test at fixing url's so we use dashes everywhere!!,2020-05-22 01:30:47,closed,,lwasser,United States,staff,software-peer-review,pulls
authoring/tools-for-developers: Fix link inside a note ,2020-05-22 01:10:17,closed,,xmnlab,Earth,contributor,software-peer-review,pulls
